experiment_id,iter,best_ce,best_accuracy,avg_ce,best_f1,best_fpr,patience,created_at
8860,52,0.165144376336399,0.991567946096487,0.170132384900955,0.916318169602813,0.0107972630416648,,2026-05-24T04:42:23Z
8860,53,0.165144376336399,0.991567946096487,0.180121733566121,0.916318169602813,0.0107972630416648,,2026-05-24T04:45:08Z
8860,54,0.165144376336399,0.991567946096487,0.17276780310143,0.916318169602813,0.0107972630416648,,2026-05-24T04:47:51Z
8860,55,0.165144376336399,0.991567946096487,0.166073038598101,0.916318169602813,0.0107972630416648,,2026-05-24T04:51:12Z
8860,56,0.16282932900706,0.991567946096487,0.16282932900706,0.916318169602813,0.0107972630416648,,2026-05-24T04:54:33Z
8860,57,0.16282932900706,0.991567946096487,0.166144664818694,0.916318169602813,0.0107972630416648,,2026-05-24T04:57:55Z
8860,58,0.16282932900706,0.991567946096487,0.186862954986371,0.916318169602813,0.0107972630416648,,2026-05-24T05:00:01Z
8860,59,0.16282932900706,0.991567946096487,0.185054410519475,0.916318169602813,0.0107972630416648,,2026-05-24T05:02:07Z
8860,60,0.16282932900706,0.991567946096487,0.177794011704556,0.916318169602813,0.0107972630416648,,2026-05-24T05:04:13Z
8860,61,0.16282932900706,0.991567946096487,0.187948689207827,0.916318169602813,0.0107972630416648,,2026-05-24T05:06:23Z
8860,62,0.16282932900706,0.991567946096487,0.185050044914839,0.916318169602813,0.0107972630416648,,2026-05-24T05:08:33Z
8860,63,0.16282932900706,0.991567946096487,0.18416544441192,0.916318169602813,0.0107972630416648,,2026-05-24T05:10:44Z
8860,64,0.16282932900706,0.991567946096487,0.196656286149316,0.916318169602813,0.0107972630416648,,2026-05-24T05:12:20Z
8860,65,0.16282932900706,0.991567946096487,0.196067070395922,0.916318169602813,0.0107972630416648,,2026-05-24T05:13:55Z
8860,66,0.16282932900706,0.991567946096487,0.185111880294954,0.916318169602813,0.0107972630416648,,2026-05-24T05:15:30Z
8860,67,0.16282932900706,0.991567946096487,0.165464140912747,0.91636791388616,0.0107972630416648,,2026-05-24T05:18:47Z
8860,68,0.16282932900706,0.991567946096487,0.168831216308545,0.91636791388616,0.0107972630416648,,2026-05-24T05:22:04Z
8860,69,0.16282932900706,0.991567946096487,0.171375190457918,0.91636791388616,0.0107972630416648,,2026-05-24T05:25:19Z
8860,70,0.16282932900706,0.991567946096487,0.186826231863115,0.91636791388616,0.0107972630416648,,2026-05-24T05:27:53Z
8860,71,0.16282932900706,0.991567946096487,0.182770922882228,0.91636791388616,0.0107972630416648,,2026-05-24T05:30:24Z
8860,72,0.16282932900706,0.991567946096487,0.197515397112761,0.91636791388616,0.0107972630416648,,2026-05-24T05:32:56Z
8860,73,0.16282932900706,0.991567946096487,0.187799615250821,0.91636791388616,0.0107972630416648,,2026-05-24T05:35:59Z
8860,74,0.16282932900706,0.991567946096487,0.181555616813735,0.91636791388616,0.0107972630416648,,2026-05-24T05:39:05Z
8860,75,0.16282932900706,0.991567946096487,0.183298499608819,0.91636791388616,0.0107972630416648,,2026-05-24T05:42:10Z
8860,76,0.16282932900706,0.991567946096487,0.207792981905562,0.91636791388616,0.0107972630416648,,2026-05-24T05:43:41Z
8860,77,0.16282932900706,0.991567946096487,0.225032062853462,0.91636791388616,0.0107972630416648,,2026-05-24T05:45:11Z
8860,78,0.16282932900706,0.991567946096487,0.220537517977992,0.91636791388616,0.0107972630416648,,2026-05-24T05:46:40Z
8860,79,0.16282932900706,0.991567946096487,0.215167202347147,0.91636791388616,0.0107972630416648,,2026-05-24T05:49:05Z
8860,80,0.16282932900706,0.991567946096487,0.207970968018678,0.91636791388616,0.0107972630416648,,2026-05-24T05:51:29Z
8860,81,0.16282932900706,0.991567946096487,0.219175405812168,0.91636791388616,0.0107972630416648,,2026-05-24T05:56:11Z
8860,82,0.16282932900706,0.991567946096487,0.211666701707957,0.91636791388616,0.0107972630416648,,2026-05-24T06:00:55Z
8860,83,0.16282932900706,0.991567946096487,0.31290156795217,0.91636791388616,0.00966244631726754,,2026-05-24T06:04:41Z
8860,84,0.16282932900706,0.991567946096487,0.317946404256721,0.91636791388616,0.00717313395095242,,2026-05-24T06:08:24Z
8860,85,0.16282932900706,0.991567946096487,0.201070858246886,0.91636791388616,0.00717313395095242,,2026-05-24T06:10:09Z
8860,86,0.16282932900706,0.991567946096487,0.233376199667694,0.91636791388616,0.00717313395095242,,2026-05-24T06:11:52Z
8860,87,0.16282932900706,0.991567946096487,0.209292696061568,0.91636791388616,0.00717313395095242,,2026-05-24T06:13:53Z
8860,88,0.16282932900706,0.991567946096487,0.198683438131972,0.91636791388616,0.00717313395095242,,2026-05-24T06:15:54Z
8860,89,0.16282932900706,0.991567946096487,0.193998041034069,0.91636791388616,0.00717313395095242,,2026-05-24T06:15:54Z
8861,1,0.161421565194465,0.991973817743771,0.168672444988138,0.918468353536562,0.00705817309945547,0,2026-05-24T15:04:04Z
8861,2,0.160201925897952,0.991978315824376,0.164867015587589,0.91864111220813,0.00705817309945547,0,2026-05-24T15:36:37Z
8861,3,0.160165661150616,0.991999949450142,0.163410713529968,0.918672213763655,0.00705817309945547,0,2026-05-24T16:10:02Z
8861,4,0.159263604478286,0.992057674817903,0.162194502522235,0.919385309645874,0.00705817309945547,0,2026-05-24T16:45:50Z
8861,5,0.157338662738461,0.992057674817903,0.161060413033034,0.919430347700551,0.00705817309945547,0,2026-05-24T17:22:53Z
8861,6,0.157338662738461,0.992068920019415,0.160213395051708,0.91949961473728,0.00705817309945547,0,2026-05-24T18:02:14Z
8861,7,0.157338662738461,0.992068920019415,0.159296364098124,0.91949961473728,0.00705817309945547,0,2026-05-24T18:41:33Z
8861,8,0.157046270314422,0.992122361500885,0.159071840976291,0.919683066196546,0.00705817309945547,0,2026-05-24T19:20:37Z
8861,9,0.157046270314422,0.99213778349153,0.15840407217358,0.919990302100833,0.00705817309945547,0,2026-05-24T19:59:49Z
8861,10,0.155981383971753,0.99213778349153,0.158830946964162,0.919990302100833,0.00705817309945547,0,2026-05-24T20:36:57Z
8861,11,0.155981383971753,0.99213778349153,0.158345817358688,0.919990302100833,0.00705817309945547,0,2026-05-24T21:14:00Z
8861,12,0.155768224576946,0.99213778349153,0.157660545647531,0.919990302100833,0.00705817309945547,0,2026-05-24T21:49:51Z
8861,13,0.155649968460226,0.99213778349153,0.156977164811458,0.919990302100833,0.00705817309945547,0,2026-05-24T22:27:13Z
8861,14,0.155503598102397,0.99213778349153,0.157124373652692,0.919990302100833,0.00705817309945547,0,2026-05-24T23:04:07Z
8861,15,0.155503598102397,0.99213778349153,0.156969326100653,0.919990302100833,0.00705817309945547,0,2026-05-24T23:39:56Z
8861,16,0.155241074763848,0.99213778349153,0.156776576330905,0.919990302100833,0.00705817309945547,0,2026-05-25T00:16:00Z
8861,17,0.154872756588011,0.99213778349153,0.156915040041683,0.919990302100833,0.00705817309945547,0,2026-05-25T00:53:09Z
8861,18,0.154872756588011,0.99213778349153,0.156788106712431,0.919990302100833,0.00705817309945547,0,2026-05-25T01:30:47Z
8861,19,0.154060197024343,0.99213778349153,0.156647182384433,0.919990302100833,0.00705817309945547,0,2026-05-25T02:07:56Z
8861,20,0.154060197024343,0.99213778349153,0.156080882092536,0.919990302100833,0.00705817309945547,0,2026-05-25T02:44:16Z
8861,21,0.154060197024343,0.99213778349153,0.155980413579447,0.920067440765364,0.00705817309945547,1,2026-05-25T03:44:04Z
8861,22,0.154060197024343,0.99213778349153,0.155832638300636,0.920067440765364,0.00705817309945547,1,2026-05-25T04:26:13Z
8861,23,0.154060197024343,0.99213778349153,0.15580031467552,0.920067440765364,0.00705817309945547,1,2026-05-25T05:07:41Z
8861,24,0.153840919784697,0.99213778349153,0.155738161503229,0.920067440765364,0.00705817309945547,1,2026-05-25T05:50:34Z
8861,25,0.153840919784697,0.99213778349153,0.155488245440181,0.920067440765364,0.00705817309945547,1,2026-05-25T06:32:31Z
8861,26,0.153834741347673,0.992177837828344,0.155154542112145,0.920067440765364,0.00705817309945547,1,2026-05-25T07:13:34Z
8861,27,0.153834741347673,0.992177837828344,0.155181593164701,0.920067440765364,0.00705817309945547,1,2026-05-25T07:53:28Z
8861,28,0.153834741347673,0.992177837828344,0.155300925983979,0.920067440765364,0.00705817309945547,1,2026-05-25T08:33:01Z
8861,29,0.153834741347673,0.992177837828344,0.155226882242051,0.920067440765364,0.00705817309945547,1,2026-05-25T09:12:26Z
8861,30,0.153834741347673,0.992177837828344,0.154977465894324,0.920067440765364,0.00705817309945547,1,2026-05-25T09:51:51Z
8861,31,0.153834741347673,0.992177837828344,0.155226756694747,0.920067440765364,0.00705817309945547,2,2026-05-25T10:31:20Z
8861,32,0.153834741347673,0.992177837828344,0.155169483697462,0.920067440765364,0.00705817309945547,2,2026-05-25T11:11:15Z
8861,33,0.153834741347673,0.992177837828344,0.155065296415568,0.920067440765364,0.00705817309945547,2,2026-05-25T11:54:26Z
8861,34,0.153834741347673,0.992177837828344,0.155429641676379,0.920067440765364,0.00705817309945547,2,2026-05-25T12:35:54Z
8861,35,0.153834741347673,0.992177837828344,0.155321692622984,0.920067440765364,0.00705817309945547,2,2026-05-25T13:15:57Z
8861,36,0.153834741347673,0.992177837828344,0.155431672267884,0.920067440765364,0.00705817309945547,2,2026-05-25T13:55:26Z
8861,37,0.153638345322422,0.992177837828344,0.155961826488446,0.920243458810875,0.00705817309945547,2,2026-05-25T14:36:28Z
8861,38,0.153638345322422,0.992177837828344,0.155500127918532,0.920276131300403,0.00705817309945547,2,2026-05-25T15:16:50Z
8861,39,0.151230709243243,0.992177837828344,0.155334632748116,0.920287991753586,0.00705817309945547,2,2026-05-25T15:56:27Z
8861,40,0.151230709243243,0.992189939807114,0.154187669401366,0.920287991753586,0.00705817309945547,2,2026-05-25T16:39:37Z
8861,41,0.150797817122541,0.992189939807114,0.154440407804265,0.92042682131127,0.00705817309945547,3,2026-05-25T17:21:17Z
8861,42,0.150797817122541,0.992189939807114,0.153231705276515,0.92042682131127,0.00705817309945547,3,2026-05-25T18:00:54Z
8861,43,0.150797817122541,0.99222988704677,0.153052178350544,0.920601949054196,0.00705817309945547,3,2026-05-25T18:40:20Z
8861,44,0.149471553259935,0.99222988704677,0.152323575453938,0.920601949054196,0.00705817309945547,3,2026-05-25T19:19:48Z
8861,45,0.149380520208585,0.99222988704677,0.151785162646139,0.920667538553938,0.00705817309945547,3,2026-05-25T20:00:13Z
8861,46,0.149380520208585,0.992231921892758,0.151312571221016,0.920667538553938,0.00705817309945547,3,2026-05-25T20:42:31Z
8861,47,0.149380520208585,0.992231921892758,0.150728578956856,0.920775180436391,0.00705817309945547,3,2026-05-25T21:24:36Z
8861,48,0.149138945121127,0.992231921892758,0.150918755112154,0.920818053275153,0.00705817309945547,3,2026-05-25T22:06:03Z
8861,49,0.149138945121127,0.992231921892758,0.151100959236189,0.920860219108343,0.00705817309945547,3,2026-05-25T22:46:50Z
8861,50,0.149013592881669,0.992231921892758,0.150661803215194,0.921010673455934,0.00705817309945547,3,2026-05-25T23:26:24Z
8861,50,0.149013592881669,0.992231921892758,0.150661803215194,0.921010673455934,0.00705817309945547,3,2026-05-25T23:26:24Z
8861,51,0.148738920281751,0.992232671572859,0.15060802116082,0.92115204522512,0.00705817309945547,4,2026-05-26T00:05:56Z
8861,51,0.148738920281751,0.992232671572859,0.15060802116082,0.92115204522512,0.00705817309945547,4,2026-05-26T00:05:56Z
8861,52,0.148738920281751,0.992232671572859,0.150442525562521,0.921159396438622,0.00705817309945547,4,2026-05-26T00:45:24Z
8861,52,0.148738920281751,0.992232671572859,0.150442525562521,0.921159396438622,0.00705817309945547,4,2026-05-26T00:45:24Z
8861,53,0.148738920281751,0.992267585246124,0.150167833339606,0.921348556860843,0.00705817309945547,4,2026-05-26T01:26:14Z
8861,53,0.148738920281751,0.992267585246124,0.150167833339606,0.921348556860843,0.00705817309945547,4,2026-05-26T01:26:14Z
8861,54,0.148549203245611,0.992267585246124,0.14997519972753,0.921348556860843,0.00705817309945547,4,2026-05-26T02:08:32Z
8861,54,0.148549203245611,0.992267585246124,0.14997519972753,0.921348556860843,0.00705817309945547,4,2026-05-26T02:08:32Z
8861,55,0.148395141216042,0.992267585246124,0.150112691877915,0.921348556860843,0.00705817309945547,4,2026-05-26T02:51:15Z
8861,55,0.148395141216042,0.992267585246124,0.150112691877915,0.921348556860843,0.00705817309945547,4,2026-05-26T02:51:15Z
8861,56,0.148395141216042,0.992267585246124,0.149773456072127,0.921348556860843,0.00705817309945547,4,2026-05-26T03:35:20Z
8861,56,0.148395141216042,0.992267585246124,0.149773456072127,0.921348556860843,0.00705817309945547,4,2026-05-26T03:35:20Z
8861,57,0.148346717740168,0.992267585246124,0.149197997545287,0.921348556860843,0.00705817309945547,4,2026-05-26T04:17:05Z
8861,57,0.148346717740168,0.992267585246124,0.149197997545287,0.921348556860843,0.00705817309945547,4,2026-05-26T04:17:05Z
8861,58,0.1478562936192,0.992267585246124,0.149540626236734,0.921348556860843,0.00705817309945547,4,2026-05-26T04:58:50Z
8861,58,0.1478562936192,0.992267585246124,0.149540626236734,0.921348556860843,0.00705817309945547,4,2026-05-26T04:58:50Z
8861,59,0.147804288216057,0.992267585246124,0.149401594979427,0.921348556860843,0.00705817309945547,4,2026-05-26T05:42:45Z
8861,59,0.147804288216057,0.992267585246124,0.149401594979427,0.921348556860843,0.00705817309945547,4,2026-05-26T05:42:45Z
8861,60,0.147698797280725,0.992267585246124,0.149205952364321,0.921348556860843,0.00705817309945547,4,2026-05-26T06:28:36Z
8861,60,0.147698797280725,0.992267585246124,0.149205952364321,0.921348556860843,0.00705817309945547,4,2026-05-26T06:28:36Z
